,datetime,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,%k,%d,macd,macd_signal,macd_hist,RSI_14,RSI_14_A_50,RSI_14_B_55,EMA10,EMA30,ATR,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,Return,OBV,OBV_EMA,RSI_14_A_41,RSI_14_B_51,Buy,Sell,RSI_31,RSI_31_A_41,RSI_31_B_51,RSI_14_B_56,RSI_31_B_56,RSI_14_A_46,RSI_31_A_46,prediction
2022-04-27 08:00:00,1651017600000.0,0.8258,0.8562,0.8187,0.8401,148780516.9,1651103999999.0,124685106.18968,234750.0,75378198.0,63182492.47582,0.0,14.764705882352944,22.01581954367651,-0.04544993609680803,-0.034188404646591404,-0.011261531450216626,35.0447910675576,0,1,0.8911059377322441,0.9428821876922922,0.03749999999999998,-1,-1,1,0.0036900369003689537,284775325.10000014,269061239.4914265,0,1,0,0,41.8332772720909,1,1,1,1,0,0,1
2022-04-28 08:00:00,1651104000000.0,0.8401,0.8526,0.8258,0.8432,134885232.9,1651190399999.0,113478674.58921,189397.0,67156437.8,56494787.57569,0.0,17.51552795031056,12.897332846181955,-0.04668503477132402,-0.036687730671537924,-0.009997304099786095,35.59764065802509,0,1,0.8823957672354723,0.9364510788089185,0.026800000000000046,-1,-1,1,-0.04554079696394686,419660558.0000001,283443236.8941577,0,1,0,0,42.06494826533143,1,1,1,1,0,0,0
2022-04-29 08:00:00,1651190400000.0,0.8432,0.8495,0.7891,0.8048,139320128.3,1651276799999.0,113905864.56138,193102.0,66368800.5,54269104.62286,0.0,8.400214018191514,13.560149283618339,-0.05018392934798088,-0.03938697040682652,-0.010796958941154365,31.96800707370802,0,1,0.8682874459199319,0.9279574608212464,0.06040000000000001,-1,-1,1,-0.06113320079522855,280340429.7000001,283147000.8190844,0,1,0,0,40.024467086488464,0,1,1,1,0,0,-1
2022-04-30 08:00:00,1651276800000.0,0.805,0.8179,0.7351,0.7556,147364161.34,1651363199999.0,115290631.74037,209037.0,70694875.0,55392645.43586,0.0,8.50975508509758,11.475165684533218,-0.056278118211766426,-0.042765199967814506,-0.01351291824395192,28.025173534071943,0,1,0.8477988193890351,0.9168376246392306,0.08279999999999998,-1,-1,1,0.044865007940709356,132976268.3600001,268813040.3766479,0,1,0,0,37.60911908329087,0,1,1,1,0,0,0
2022-05-01 08:00:00,1651363200000.0,0.7555,0.8002,0.7451,0.7895,137793227.3,1651449599999.0,106582681.5401,207348.0,66750097.4,51633074.2073,0.0,22.58198422581984,13.163984443036313,-0.05770714802570942,-0.045753589579393496,-0.011953558446315925,34.05995308664437,0,1,0.8371990340455742,0.9086222940173447,0.05510000000000004,-1,-1,1,-0.01089297023432545,270769495.6600001,268999746.40261817,0,1,0,0,40.179396379941885,0,1,1,1,0,0,1
2022-05-02 08:00:00,1651449600000.0,0.7894,0.7968,0.7636,0.7809,128907016.8,1651535999999.0,100687424.37431,191863.0,64656968.6,50500094.06167,0.0,19.01203819012041,16.701259167012612,-0.05885516684830627,-0.048373905033176054,-0.010481261815130219,33.29722067025313,0,1,0.826962846037288,0.9003821460162258,0.03320000000000001,-1,-1,1,-0.012549622230759394,141862478.86000007,256869276.78214422,0,1,0,0,39.75012048332431,0,1,1,1,0,0,-1
2022-05-03 08:00:00,1651536000000.0,0.7808,0.7994,0.7605,0.7711,96429722.5,1651622399999.0,75410127.88362,144918.0,47925179.4,37463768.15689,0.0,14.943960149439613,18.845994188459954,-0.05986566402443416,-0.05067225683142768,-0.00919340719300648,32.406637591497685,0,1,0.8168059649395992,0.8920413624022758,0.038900000000000046,-1,-1,1,0.1652185189988329,45432756.360000074,236699129.99118787,0,1,0,0,39.25625348209284,0,1,1,1,0,0,0
2022-05-04 08:00:00,1651622400000.0,0.7712,0.8992,0.7677,0.8985,256649760.0,1651708799999.0,213655126.17362,413280.0,131688959.4,109579531.29404,0.0,69.26663840610428,34.407545581888094,-0.049812171338785904,-0.050500239732899334,0.0006880683941134294,50.82153980982223,1,1,0.831659425859672,0.8924580486989032,0.13149999999999995,1,-1,-1,-0.12253756260434057,302082516.3600001,242935444.3637821,1,1,0,0,47.944325787566285,1,1,1,1,1,1,1
2022-05-05 08:00:00,1651708800000.0,0.8986,0.9058,0.7716,0.7884,364970629.3,1651795199999.0,304513975.74832,574367.0,179080877.3,149545531.51579,0.0,28.215987294865002,37.47552861680296,-0.05015074919089868,-0.050430341624499206,0.00027959243360052566,40.542010626924586,0,1,0.8237940757033679,0.8857446262021997,0.1342000000000001,-1,-1,-1,-0.006595636732622978,-62888112.93999994,213769933.40249303,0,1,0,0,42.514152287438584,1,1,1,1,0,0,-1
2022-05-06 08:00:00,1651795200000.0,0.7884,0.7997,0.7625,0.7832,244058670.2,1651881599999.0,191381224.54187,367204.0,121818653.3,95537447.27456,0.0,27.037661607644754,41.506762436204674,-0.05025931304436715,-0.0503961359084728,0.00013682286410564987,40.12916636722696,0,1,0.8164133346663919,0.879128843866574,0.03720000000000001,-1,-1,-1,-0.029111338100102246,-306946783.1399999,164117087.684334,0,1,0,0,42.28044486681715,1,1,1,1,0,0,0
2022-05-07 08:00:00,1651881600000.0,0.7832,0.7858,0.7467,0.7604,126808896.0,1651967999999.0,97951871.70325,173806.0,60759914.6,46957053.63092,0.0,14.821323960164017,23.35832428755792,-0.05159041790911456,-0.050634992308601155,-0.0009554256005134057,38.2881342778363,0,1,0.8062290919997752,0.8714689184558273,0.039100000000000024,-1,-1,1,-0.02643345607574965,-433755679.1399999,107113694.50551437,0,1,0,0,41.25298169302145,1,1,1,1,0,0,0
2022-05-08 08:00:00,1651968000000.0,0.7605,0.7663,0.7254,0.7403,175139530.39,1652054399999.0,130209850.910652,236153.0,84619664.6,62924917.21428,0.0,8.259423503325895,16.706136357044883,-0.05364880014891249,-0.051237753876663426,-0.0024110462722490636,36.69006502490619,0,1,0.7942419843634525,0.8630064075877095,0.040899999999999936,-1,-1,1,-0.1869512359854113,-608895209.53,38853974.16517494,0,1,0,0,40.35952317658521,0,1,1,1,0,0,0
2022-05-09 08:00:00,1652054400000.0,0.7404,0.7542,0.5976,0.6019,472342566.94,1652140799999.0,315923785.342392,741784.0,227186490.32,151909271.724514,0.0,1.395197923426337,8.158648462305411,-0.06569056628950731,-0.05412831635923221,-0.011562249930275104,28.018446578733297,0,1,0.7592707144791884,0.8461608329046316,0.15659999999999996,-1,-1,1,0.044359528160824224,-1081237776.47,-67918227.15226135,0,1,0,0,34.97059342120779,0,1,1,1,0,0,0
2022-05-10 08:00:00,1652140800000.0,0.6025,0.701,0.5833,0.6286,436850308.6,1652227199999.0,283217801.10111,751497.0,219301763.5,142231857.4617,0.0,14.04651162790698,7.9003776848864,-0.07224647347898172,-0.057751947783182114,-0.014494525695799607,31.387550874710577,0,1,0.7355124027556995,0.832124650136591,0.11769999999999992,-1,-1,1,-0.17483296213808464,-644387467.87,-122865128.70817342,0,1,0,0,36.65665374421346,0,1,1,1,0,0,0
2022-05-11 08:00:00,1652227200000.0,0.6286,0.6631,0.4727,0.5187,623456066.51,1652313599999.0,361445760.601075,1045207.0,300556900.44,174695898.939392,0.0,10.621103671207582,8.687604407513629,-0.08532649793251335,-0.06326685781304836,-0.022059640119464985,25.99438372343492,0,1,0.6960919658910268,0.8119037049664883,0.1904,-1,-1,1,-0.08752650857914024,-1267843534.38,-231991675.38359585,0,1,0,0,33.015733707990435,0,1,1,1,0,0,0
2022-05-12 08:00:00,1652313600000.0,0.5186,0.5508,0.4019,0.4733,815465798.46,1652399999999.0,375840228.055986,1165637.0,405974288.5,187367607.63957,0.0,14.169478071045846,12.945697790053465,-0.09822365101795805,-0.0702582164540303,-0.02796543456392775,24.148440321972743,0,1,0.655584335729022,0.7900583046460697,0.14889999999999998,-1,-1,1,0.11768434396788519,-2083309332.8400002,-408426107.1161589,0,1,0,0,31.672833203903146,0,1,1,1,0,0,0
2022-05-13 08:00:00,1652400000000.0,0.4733,0.6094,0.4689,0.529,458070252.8,1652486399999.0,253922648.53897,695710.0,225640585.1,125049327.88592,0.0,25.2232585830522,16.671280108435205,-0.10276559544652064,-0.07675969225252838,-0.026005903193992264,30.654816685869097,0,1,0.6325690019601088,0.7732158333785815,0.14050000000000007,-1,-1,1,0.015500945179584003,-1625239080.0400002,-524383499.79816747,0,1,0,0,35.02341003197627,0,1,1,1,0,0,0
2022-05-14 08:00:00,1652486400000.0,0.5289,0.5572,0.4888,0.5372,253441055.6,1652572799999.0,132311337.3741,422322.0,125166336.9,65364448.60597,0.0,26.8505655884104,22.081100747502813,-0.10449884996523473,-0.08230752379506966,-0.022191326170165074,31.585213010296606,0,1,0.6152291834219071,0.7579890054186731,0.06840000000000002,-1,-1,1,0.11336559940431856,-1371798024.4400003,-605134028.1743318,0,1,0,0,35.50453120308835,0,1,1,1,0,0,0
2022-05-15 08:00:00,1652572800000.0,0.5374,0.5999,0.5148,0.5981,195264575.4,1652659199999.0,108585670.20941,327792.0,97691998.8,54375488.68431,0.0,38.936296884302436,30.336707018588342,-0.09980782316405368,-0.08580758366886647,-0.014000239495187208,38.21532102199107,0,1,0.6121147864361058,0.7476735857142427,0.08509999999999995,-1,-1,1,-0.0688848018725966,-1176533449.0400002,-659580095.9698257,0,1,0,0,38.97243826835193,0,1,1,1,0,0,0
2022-05-16 08:00:00,1652659200000.0,0.5982,0.6146,0.5444,0.5569,280903516.1,1652745599999.0,159793334.64289,465282.0,134195479.8,76346603.2761,0.0,30.760071442746572,32.18231130515313,-0.09828171586211343,-0.08830241010751586,-0.009979305754597573,35.695071790393676,0,1,0.6020757343568138,0.7353656124423561,0.07020000000000004,-1,-1,1,0.03752917938588629,-1457436965.1400003,-735600668.1326287,0,1,0,0,37.560580634394505,0,1,1,1,0,0,0
2022-05-17 08:00:00,1652745600000.0,0.5569,0.5999,0.5511,0.5778,178084619.6,1652831999999.0,102370872.2906,315535.0,88401271.6,50811297.99984,0.0,34.90771978567176,34.86802937090692,-0.09429879172683697,-0.08950168643138008,-0.004797105295456891,37.93128141190475,0,1,0.5976619644737567,0.7252000890589784,0.048799999999999955,-1,-1,1,-0.1244375216337833,-1279352345.5400004,-787407631.5616473,0,1,0,0,38.72420233329344,0,1,1,1,0,0,0
2022-05-18 08:00:00,1652832000000.0,0.5776,0.5863,0.5026,0.5059,203077123.9,1652918399999.0,109204097.70007,325319.0,98787500.2,53106646.98056,0.0,20.63901567771384,28.768935635377385,-0.0958392495498901,-0.09076919905508209,-0.005070050494808007,33.60213376326791,0,1,0.5809779709330737,0.7110516962164637,0.0837,-1,-1,1,0.05435856888713175,-1482429469.4400005,-853624575.7263701,0,1,0,0,36.31817781095083,0,1,1,1,0,0,0
2022-05-19 08:00:00,1652918400000.0,0.5059,0.5467,0.4917,0.5334,205816006.7,1653004799999.0,107511001.865,310518.0,101921911.9,53230393.70054,0.0,33.05681246857718,29.534515977320922,-0.09376024357593016,-0.0913674079592517,-0.0023928356166784542,36.58337090823038,0,1,0.5723274307634239,0.6995902964605629,0.05499999999999994,-1,-1,1,-0.032245969253843265,-1276613462.7400005,-893922660.1756151,0,1,0,0,37.844483390323695,0,1,1,1,0,0,0
2022-05-20 08:00:00,1653004800000.0,0.5334,0.545,0.5012,0.5162,174293262.6,1653091199999.0,91285754.18405,258211.0,88466784.1,46320019.98231,0.0,29.7733784839802,27.823068876757066,-0.09243497970942671,-0.0915809223092867,-0.0008540574001400097,35.509463237180896,0,1,0.5621224433518922,0.6877586644308492,0.04380000000000006,-1,-1,1,0.024021697016660237,-1450906725.3400004,-946984759.5292141,0,1,0,0,37.26720012543753,0,1,1,1,0,0,0
2022-05-21 08:00:00,1653091200000.0,0.5162,0.5388,0.5086,0.5286,85487336.0,1653177599999.0,45014383.53085,134493.0,42063455.4,22149024.98364,0.0,34.7694840834248,32.533225011994055,-0.08935410369197327,-0.09113555858582402,0.0017814548938507452,36.94650797790439,0,1,0.5560274536515482,0.6774903634998267,0.030199999999999894,-1,-1,-1,0.02459326522890648,-1365419389.3400004,-986846550.1679457,0,1,0,0,37.9720674362499,0,1,1,1,0,0,0
2022-05-22 08:00:00,1653177600000.0,0.5286,0.5488,0.5219,0.5416,104514258.8,1653263999999.0,56137371.78749,149250.0,51878916.1,27896334.08051,0.0,39.653704229349984,34.73218893225165,-0.084884994519416,-0.08988544577254241,0.005000451253126412,38.49389473469891,0,1,0.5534042802603576,0.6687232432740314,0.026899999999999924,-1,-1,-1,-0.052067946824224554,-1260905130.5400004,-1012953810.6516659,0,1,0,0,38.71801386185514,0,1,1,1,0,0,0
2022-05-23 08:00:00,1653264000000.0,0.5416,0.5595,0.5039,0.5134,189427959.8,1653350399999.0,101951558.22317,271571.0,95461197.2,51366397.74152,0.0,37.278502173186226,37.23389682865366,-0.0826657779936869,-0.08844151221677132,0.005775734223084417,36.40670674524114,0,1,0.5461307747584744,0.6587023888692553,0.05559999999999998,-1,-1,-1,0.016556291390728672,-1450333090.3400004,-1054618283.6726476,0,1,0,0,37.70170088743538,0,1,1,1,0,0,0
2022-05-24 08:00:00,1653350400000.0,0.5133,0.5255,0.4927,0.5219,170905795.6,1653436799999.0,87550942.7627,177961.0,83721980.3,42889155.95733,0.0,45.941807044410425,40.95800448231554,-0.07930695276135002,-0.08661460032568707,0.00730764756433705,37.50661948279259,0,1,0.5417251793478427,0.6498764282970453,0.03279999999999994,-1,-1,-1,-0.013987353899214572,-1279427294.7400005,-1076032992.094246,0,1,0,0,38.20690237645076,0,1,1,1,0,0,0
2022-05-25 08:00:00,1653436800000.0,0.5218,0.5328,0.5071,0.5146,133554250.3,1653523199999.0,69046651.59821,145961.0,65738876.1,33974863.55584,0.0,52.98542548189936,45.40191156649866,-0.07635394777577165,-0.08456246981570399,0.008208522039932345,36.91607709268492,0,1,0.5367933285573259,0.6411489167940101,0.025700000000000056,-1,-1,-1,-0.06937427127866291,-1412981545.0400004,-1108129197.3070412,0,1,0,0,37.93390382375887,0,1,1,1,0,0,0
2022-05-26 08:00:00,1653523200000.0,0.5145,0.521,0.4614,0.4789,243664954.1,1653609599999.0,119303698.33202,255129.0,119737412.7,58609269.57727,0.0,11.422976501305488,36.78340300920509,-0.07601807266996774,-0.08285359038655675,0.00683551771658901,34.08930171601262,0,1,0.5262672688196303,0.6306812447427838,0.05960000000000004,-1,-1,-1,-0.046565044894549934,-1656646499.1400003,-1160377581.209379,0,1,0,0,36.61191801767206,0,1,1,1,0,0,0
2022-05-27 08:00:00,1653609600000.0,0.4788,0.4839,0.4454,0.4566,268406015.6,1653695999999.0,123982040.01051,278146.0,132187406.4,61078410.27387,0.0,6.61938534278959,23.675929108664807,-0.0766675372147656,-0.08161637975219851,0.004948842537432913,32.41935923576644,0,1,0.5136004926706066,0.6194501966948622,0.03849999999999998,-1,-1,-1,0.01752080595707395,-1925052514.7400002,-1233214663.9746556,0,1,0,0,35.80646940054155,0,1,1,1,0,0,0
2022-05-28 08:00:00,1653696000000.0,0.4566,0.4693,0.4481,0.4646,105935970.4,1653782399999.0,48699017.69142,111150.0,52981406.3,24361722.22343,0.0,11.347517730496449,9.796626524863838,-0.07566449619186066,-0.08042600304013095,0.004761506848270286,33.6746171837073,0,1,0.5046913121850417,0.6094598614242259,0.021199999999999997,-1,-1,-1,0.03745157124408083,-1819116544.3400002,-1289022398.2862854,0,1,0,0,36.325753158168006,0,1,1,1,0,0,0
2022-05-29 08:00:00,1653782400000.0,0.4646,0.4827,0.4559,0.482,88626528.9,1653868799999.0,41608754.06332,97923.0,46065144.5,21628684.56862,0.0,21.631205673758842,13.199369582348288,-0.07262833019167181,-0.07886646847043913,0.006238138278767319,36.43989778043689,0,1,0.5005656190604887,0.6012366445581468,0.02679999999999999,-1,-1,-1,0.18215767634854774,-1730490015.44,-1331072083.7642157,0,1,0,0,37.46273122543991,0,1,1,1,0,0,0
2022-05-30 08:00:00,1653868800000.0,0.4819,0.5777,0.4772,0.5698,259278313.4,1653955199999.0,137534136.01408,322644.0,134510610.1,71387427.77757,0.0,80.5177993527508,37.832174252335356,-0.06241790577338502,-0.0755767559310283,0.013158850157643287,48.18032888414842,0,1,0.513153688322218,0.5992084739414922,0.10049999999999998,1,-1,-1,0.10003510003510008,-1471211702.04,-1344420193.3263676,1,1,0,0,42.78934151350979,1,1,1,1,1,0,0
2022-05-31 08:00:00,1653955200000.0,0.5698,0.6893,0.5678,0.6268,663619489.7,1654041599999.0,419357527.62486,1006434.0,331524738.3,209395401.95672,0.0,74.37474374743748,58.841249591315695,-0.04915996179013038,-0.07029339710284872,0.021133435312718343,54.107001217540656,1,1,0.5338166540818147,0.6009885723968799,0.12150000000000005,1,-1,-1,-0.11997447351627322,-807592212.3399999,-1293288592.1562846,1,0,0,0,45.881613137387475,1,1,1,1,1,0,1
2022-06-01 08:00:00,1654041600000.0,0.6266,0.6314,0.5359,0.5516,355477399.6,1654127999999.0,207077770.67488,455720.0,174782896.5,101776792.52181,0.0,43.542435424354224,66.14499284151417,-0.044211316654644506,-0.06507698101320789,0.02086566435856338,46.54379826238764,0,1,0.5370499897033029,0.5978022128874038,0.09549999999999992,1,-1,-1,0.06435823060188528,-1163069611.94,-1280885659.3551238,1,1,0,0,42.73280962778503,1,1,1,1,1,0,0
2022-06-02 08:00:00,1654128000000.0,0.5517,0.5981,0.5487,0.5871,306125734.2,1654214399999.0,175597999.00685,410361.0,154833926.7,88834336.56909,0.0,58.09758097580973,58.671586715867136,-0.03699843152963822,-0.059461271116493956,0.022462839586855736,50.09054603264221,1,1,0.5461499915754296,0.5971117475398293,0.0494,1,-1,-1,-0.046159087037983104,-856943877.74,-1240506937.3926299,1,1,0,0,44.58788913607604,1,1,1,1,1,0,0
2022-06-03 08:00:00,1654214400000.0,0.5872,0.6055,0.539,0.56,206257910.9,1654300799999.0,116992848.81495,300561.0,102831989.5,58317588.42559,0.0,46.98646986469866,49.54216208828753,-0.03308749951968015,-0.0541865167971312,0.021099017277451046,47.499659889556256,0,1,0.5486681749253515,0.5947174412469372,0.0665,1,-1,-1,0.011607142857142705,-1063201788.64,-1223619478.674866,1,1,0,0,43.47693295851522,1,1,1,1,1,0,0
2022-06-04 08:00:00,1654300800000.0,0.56,0.5718,0.5449,0.5665,108779268.9,1654387199999.0,60846034.84104,166996.0,54374282.1,30424849.38977,0.0,49.651496514965146,51.57851578515784,-0.02912779495894746,-0.04917477242949445,0.02004697747054699,48.19184057243385,0,1,0.5519103249389239,0.5928969611664896,0.026899999999999924,1,-1,-1,0.0015887025595764381,-954422519.74,-1197979950.3867173,1,1,0,0,43.82384274236558,1,1,1,1,1,0,0
2022-06-05 08:00:00,1654387200000.0,0.5666,0.5808,0.5538,0.5674,95277593.6,1654473599999.0,54027559.10099,126913.0,48975962.9,27785244.47815,0.0,50.02050020500205,48.88615552822194,-0.025621726770807096,-0.04446416329775698,0.018842436526949884,48.29349268231164,0,1,0.5547266294954831,0.5912519959299419,0.027000000000000024,1,-1,-1,0.07349312654212192,-859144926.14,-1165707986.2848654,1,1,0,0,43.873129613368725,1,1,1,1,1,0,0
2022-06-06 08:00:00,1654473600000.0,0.5675,0.6472,0.5651,0.6091,341502376.8,1654559999999.0,210111671.92015,453386.0,174556496.7,107446478.06378,0.0,67.11767117671175,55.596555965559645,-0.019256326033422977,-0.039422595844890176,0.0201662698114672,52.90430720636557,1,1,0.5646126968599408,0.5924034800634941,0.08209999999999995,1,-1,-1,0.008208832703989533,-517642549.34,-1103984073.6707146,1,0,0,0,46.13576062830918,1,1,1,1,1,1,0
2022-06-07 08:00:00,1654560000000.0,0.6091,0.645,0.5715,0.6141,338812294.7,1654646399999.0,205352604.40458,471354.0,167261866.9,101405095.98204,0.0,69.16769167691676,62.10195435287685,-0.013650882993781033,-0.03426825327466835,0.020617370280887316,53.44042483900473,1,1,0.5736103883399515,0.5938032555432687,0.07350000000000001,1,-1,-1,0.04347826086956541,-178830254.64,-1015869801.4168216,1,0,0,0,46.40346410928358,1,1,1,1,1,1,0
2022-06-08 08:00:00,1654646400000.0,0.614,0.6696,0.6087,0.6408,394267374.7,1654732799999.0,253883949.48087,581779.0,196220274.4,126388176.58922,0.0,80.11480114801148,72.13338800054665,-0.006973673968491356,-0.028809337413432952,0.021835663444941596,56.3011420492383,1,0,0.5858266813690511,0.5968353035727353,0.060899999999999954,1,-1,-1,-0.013264669163545628,215437120.06,-898597195.6436514,1,0,0,0,47.83407682392514,1,1,0,1,1,1,0
2022-06-09 08:00:00,1654732800000.0,0.6407,0.6579,0.6258,0.6323,192310885.5,1654819199999.0,123401495.81414,282642.0,96223569.2,61773899.05154,0.0,76.62976629766295,75.30408637419706,-0.0023408330060166183,-0.023515636531949685,0.021174803525933067,55.139634202146226,1,0,0.5942763756655872,0.5991233485035267,0.03210000000000002,1,-1,-1,-0.09157045706152134,23126234.560000002,-810810435.8440654,1,0,0,0,47.41771197508918,1,1,1,1,1,1,0
2022-06-10 08:00:00,1654819200000.0,0.6323,0.6361,0.57,0.5744,272263844.1,1654905599999.0,162542356.57568,358386.0,136142775.4,81222370.52345,0.0,52.363184079602,69.70258384175881,-0.0033032415624136835,-0.019473157538042487,0.016169915975628803,47.89176846935215,0,1,0.590662489180935,0.5975282937613637,0.06610000000000005,-1,-1,-1,-0.035515320334261746,-249137609.54000002,-757315814.1627903,1,1,0,0,44.68022483404356,1,1,1,1,1,0,0
2022-06-11 08:00:00,1654905600000.0,0.5744,0.6175,0.543,0.554,300758115.7,1654991999999.0,172700700.1128,374455.0,149315564.6,85758926.11045,0.0,42.03084832904885,57.00793290210459,-0.005646972009022089,-0.01670792043223841,0.01106094842321632,45.61664042894009,0,1,0.5839965820571287,0.5947200167445016,0.07450000000000001,-1,-1,-1,-0.11480144404332138,-549895725.24,-737560861.2464869,1,1,0,0,43.760442132430335,1,1,1,1,0,0,-1
2022-06-12 08:00:00,1654992000000.0,0.5541,0.561,0.4893,0.4904,397530507.9,1655078399999.0,206803633.39901,469363.0,194256087.4,101105889.40628,0.0,6.223479490806218,33.539170633152345,-0.012492379373071127,-0.015864812220404954,0.0033724328473338262,39.34169856034126,0,1,0.5669790216831052,0.587989693083566,0.07170000000000004,-1,-1,-1,-0.05301794453507347,-947426233.14,-757548642.5430583,0,1,0,0,41.03879465872193,1,1,1,1,0,0,-1
2022-06-13 08:00:00,1655078400000.0,0.4904,0.4985,0.4366,0.4644,761583537.4,1655164799999.0,352962846.74877,852871.0,378622633.8,175576025.33645,0.0,11.001187178472492,19.751838332775844,-0.019787301047205608,-0.016649309985765085,-0.0031379910614405225,37.095205376663,0,1,0.5483282904679951,0.5800161644975295,0.06190000000000001,-1,-1,1,0.04026701119724385,-1709009770.54,-848166461.5884689,0,1,0,0,39.98819172871139,0,1,1,1,0,0,0
2022-06-14 08:00:00,1655164800000.0,0.4642,0.52,0.4369,0.4831,609069303.4,1655251199999.0,294811430.56791,744052.0,303383282.9,146971066.81698,0.0,19.957081545064373,12.393916071447684,-0.02378546132127446,-0.018076540252866962,-0.005708921068407497,39.75956615364091,0,1,0.536468601291996,0.5737635087234954,0.08310000000000001,-1,-1,1,0.1070171807079281,-1099940467.1399999,-872145530.5081697,0,1,0,0,41.108671600583136,1,1,1,1,0,0,0
2022-06-15 08:00:00,1655251200000.0,0.4831,0.5393,0.4483,0.5348,628287744.0,1655337599999.0,303575079.58861,794143.0,318238258.5,153868592.90912,0.0,42.145922746781146,24.368063823439325,-0.022522647161969167,-0.018965761634687404,-0.0035568855272817626,46.505637350345445,0,1,0.5361652192389058,0.5712497339671408,0.09100000000000003,-1,-1,1,-0.10957367240089755,-471652723.13999987,-834002506.0908144,1,1,0,0,44.09088905789069,1,1,1,1,1,0,1
2022-06-16 08:00:00,1655337600000.0,0.5347,0.5472,0.4673,0.4762,360176076.1,1655423999999.0,180247004.87872,447662.0,177855293.7,88975462.33456,0.0,16.99570815450645,26.366237482117313,-0.025951238380040875,-0.0203628569837581,-0.005588381396282774,40.91300846536237,0,1,0.5252624521045592,0.5651174930660351,0.07990000000000003,-1,-1,1,0.023099538009239806,-831828799.2399999,-833795482.2054471,0,1,0,0,41.62223161093119,1,1,1,1,0,0,0
2022-06-17 08:00:00,1655424000000.0,0.4762,0.504,0.4717,0.4872,221261441.4,1655510399999.0,108323356.32765,268808.0,107184324.4,52473069.30131,0.0,21.71673819742491,26.952789699570825,-0.027464223085025274,-0.021783130204011538,-0.005681092881013736,42.31533933865068,0,1,0.5183420062673666,0.5600905580295167,0.032299999999999995,-1,-1,1,-0.06629720853858778,-610567357.8399999,-812535271.9650773,1,1,0,0,42.24942831996005,1,1,1,1,0,0,0
2022-06-18 08:00:00,1655510400000.0,0.4871,0.4953,0.4206,0.4549,383466178.7,1655596799999.0,174806284.46655,434016.0,188754268.2,86037405.45981,0.0,13.775100401606446,17.495848917845926,-0.030913265539528556,-0.02360915727111494,-0.007304108268413614,39.361260157830834,0,1,0.5068070960369363,0.5533040704147092,0.07470000000000004,-1,-1,1,0.06572873158936021,-994033536.54,-829821107.0367675,0,1,0,0,40.91561324133163,0,1,1,1,0,0,-1
2022-06-19 08:00:00,1655596800000.0,0.4548,0.49,0.4359,0.4848,304390171.7,1655683199999.0,140851798.29959,352806.0,153614063.9,71092480.9997,0.0,25.783132530120493,20.42499037638394,-0.03087803366725017,-0.025062932550341987,-0.005815101116908184,43.30681861114949,0,1,0.5028058058484024,0.548884452968599,0.05409999999999998,-1,-1,1,0.013820132013201203,-689643364.8399999,-816470645.9791012,1,1,0,0,42.64756485004991,1,1,1,1,0,0,1
2022-06-20 08:00:00,1655683200000.0,0.4849,0.5088,0.4613,0.4915,309797825.1,1655769599999.0,150592838.51178,373869.0,152800252.6,74271890.33921,0.0,28.473895582329323,22.677376171352076,-0.02996407099048215,-0.02604316023837002,-0.003920910752112129,44.183236557987094,0,1,0.5007502047850565,0.5451822301964313,0.04750000000000004,-1,-1,1,-0.02075279755849435,-379845539.7399999,-774886739.191655,1,1,0,0,43.03421763359489,1,1,1,1,0,0,0
2022-06-21 08:00:00,1655769600000.0,0.4915,0.5114,0.4751,0.4813,269304587.0,1655855999999.0,133582879.8169,336782.0,135015286.5,66974851.02379,0.0,24.377510040160654,26.211512717536817,-0.02972020768543049,-0.026778569727782118,-0.0029416379576483707,43.09109724838213,0,1,0.4972138039150462,0.54106079599021,0.03629999999999994,-1,-1,1,-0.04550176605028056,-649150126.7399999,-762911676.9442937,1,1,0,0,42.58260373423778,1,1,1,1,0,0,0
2022-06-22 08:00:00,1655856000000.0,0.4813,0.4815,0.4559,0.4594,203592970.7,1655942399999.0,95339778.91015,235107.0,97561351.8,45698654.52262,0.0,16.350611040876522,23.06733888778882,-0.03093746341297765,-0.027610348464821226,-0.003327114948156424,40.76140637021024,0,1,0.4903385668395832,0.5357923575392287,0.025599999999999956,-1,-1,1,0.04484109708315187,-852743097.4399998,-771467145.2004716,0,1,0,0,41.6137142316356,1,1,1,1,0,0,-1
2022-06-23 08:00:00,1655942400000.0,0.4594,0.4831,0.4563,0.48,160787911.2,1656028799999.0,75878540.6978,175347.0,81747218.6,38588633.80883,0.0,27.563805104408353,22.763975395148503,-0.029895285268885297,-0.028067335825634043,-0.001827949443251254,43.837267774346614,0,1,0.48845882741420443,0.532192850601214,0.02679999999999999,-1,-1,1,0.037708333333333455,-691955186.2399998,-763894501.7015748,1,1,0,0,42.87704265007137,1,1,1,1,0,0,1
